,Date:,Start time:,Avg. speed winner:,Classification:,Race category:,Distance:,Points scale:,UCI scale:,Parcours type:,ProfileScore:,Vertical meters:,Departure:,Arrival:,Race ranking:,Startlist quality score:,Won how:,Avg. temperature:
490,25 July 1935,-,37.85 km/h,Na,ME - Men Elite,33 km,GT.A.Stage,Na,Na,Na,Na,Rochefort,La Rochelle,n/a,1102,,Na
491,26 July 1935,-,27.8 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,1102,? - let us know!,Na
492,26 July 1935,-,34.38 km/h,Na,ME - Men Elite,95 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Nantes,n/a,1102,,Na
493,27 July 1935,-,25.72 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Nantes,Vire,n/a,1102,? - let us know!,Na
494,27 July 1935,-,38.68 km/h,Na,ME - Men Elite,55 km,GT.A.Stage,Na,Na,Na,Na,Vire,Caen,n/a,1102,,Na
495,28 July 1935,-,31.74 km/h,Na,ME - Men Elite,221 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,1102,? - let us know!,Na
496,03 July 1934,-,31.64 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,966,? - let us know!,Na
497,04 July 1934,-,32.96 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,966,? - let us know!,Na
498,05 July 1934,-,32 km/h,Na,ME - Men Elite,161 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,966,? - let us know!,Na
499,06 July 1934,-,30.24 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,966,? - let us know!,Na
500,07 July 1934,-,29.94 km/h,Na,ME - Men Elite,293 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Evian,n/a,966,? - let us know!,Na
501,09 July 1934,-,30.65 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Evian,Aix-les-Bains,n/a,966,? - let us know!,Na
502,10 July 1934,-,26.4 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,966,? - let us know!,Na
503,11 July 1934,-,29.39 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gap,n/a,966,? - let us know!,Na
504,12 July 1934,-,27.87 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,Na,Na,Gap,Digne,n/a,966,? - let us know!,Na
505,13 July 1934,-,31.36 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,966,? - let us know!,Na
506,15 July 1934,-,30.35 km/h,Na,ME - Men Elite,126 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,966,? - let us know!,Na
507,16 July 1934,-,28.57 km/h,Na,ME - Men Elite,195 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,966,? - let us know!,Na
508,17 July 1934,-,33.85 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Montpellier,n/a,966,? - let us know!,Na
509,18 July 1934,-,27.01 km/h,Na,ME - Men Elite,177 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Perpignan,n/a,966,? - let us know!,Na
510,20 July 1934,-,27.32 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Ax-les-Thermes,n/a,966,? - let us know!,Na
511,21 July 1934,-,30.35 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Ax-les-Thermes,Luchon,n/a,966,? - let us know!,Na
512,22 July 1934,-,31.79 km/h,Na,ME - Men Elite,91 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Tarbes,n/a,966,? - let us know!,Na
513,23 July 1934,-,26.33 km/h,Na,ME - Men Elite,172 km,GT.A.Stage,Na,Na,Na,Na,Tarbes,Pau,n/a,966,? - let us know!,Na
514,25 July 1934,-,30.14 km/h,Na,ME - Men Elite,215 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,966,? - let us know!,Na
515,26 July 1934,-,26.88 km/h,Na,ME - Men Elite,183 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,La Rochelle,n/a,966,? - let us know!,Na
516,27 July 1934,-,26.99 km/h,Na,ME - Men Elite,81 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,La Roche sur Yon,n/a,966,? - let us know!,Na
517,27 July 1934,-,35.51 km/h,Na,ME - Men Elite,90 km,GT.A.Stage,Na,Na,Na,Na,La Roche sur Yon,Nantes,n/a,966,,Na
518,28 July 1934,-,31.25 km/h,Na,ME - Men Elite,275 km,GT.A.Stage,Na,Na,Na,Na,Nantes,Caen,n/a,966,? - let us know!,Na
519,29 July 1934,-,30.72 km/h,Na,ME - Men Elite,221 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,966,? - let us know!,Na
520,27 June 1933,-,33.54 km/h,Na,ME - Men Elite,262 km,GT.A.Stage,Na,Na,Na,Na,Paris,Lille,n/a,1078,? - let us know!,Na
521,28 June 1933,-,34.5 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Lille,Charleville,n/a,1078,? - let us know!,Na
522,29 June 1933,-,35.9 km/h,Na,ME - Men Elite,166 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Metz,n/a,1078,? - let us know!,Na
523,30 June 1933,-,30.4 km/h,Na,ME - Men Elite,220 km,GT.A.Stage,Na,Na,Na,Na,Metz,Belfort,n/a,1078,? - let us know!,Na
524,01 July 1933,-,29.3 km/h,Na,ME - Men Elite,293 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Evian,n/a,1078,? - let us know!,Na
525,03 July 1933,-,29.92 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Evian,Aix-les-Bains,n/a,1078,? - let us know!,Na
526,04 July 1933,-,26.23 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Grenoble,n/a,1078,? - let us know!,Na
527,05 July 1933,-,29.76 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Gap,n/a,1078,? - let us know!,Na
528,06 July 1933,-,25.89 km/h,Na,ME - Men Elite,227 km,GT.A.Stage,Na,Na,Na,Na,Gap,Digne,n/a,1078,? - let us know!,Na
529,07 July 1933,-,34.35 km/h,Na,ME - Men Elite,156 km,GT.A.Stage,Na,Na,Na,Na,Digne,Nice,n/a,1078,? - let us know!,Na
530,09 July 1933,-,32.56 km/h,Na,ME - Men Elite,128 km,GT.A.Stage,Na,Na,Na,Na,Nice,Cannes,n/a,1078,? - let us know!,Na
531,10 July 1933,-,29.63 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Marseille,n/a,1078,? - let us know!,Na
532,11 July 1933,-,27.71 km/h,Na,ME - Men Elite,168 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Montpellier,n/a,1078,? - let us know!,Na
533,12 July 1933,-,27.31 km/h,Na,ME - Men Elite,166 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Perpignan,n/a,1078,? - let us know!,Na
534,14 July 1933,-,26.41 km/h,Na,ME - Men Elite,158 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Ax-les-Thermes,n/a,1078,? - let us know!,Na
535,15 July 1933,-,28.53 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Ax-les-Thermes,Luchon,n/a,1078,? - let us know!,Na
536,16 July 1933,-,30.78 km/h,Na,ME - Men Elite,91 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Tarbes,n/a,1078,? - let us know!,Na
537,17 July 1933,-,26.4 km/h,Na,ME - Men Elite,185 km,GT.A.Stage,Na,Na,Na,Na,Tarbes,Pau,n/a,1078,? - let us know!,Na
538,19 July 1933,-,29.49 km/h,Na,ME - Men Elite,233 km,GT.A.Stage,Na,Na,Na,Na,Pau,Bordeaux,n/a,1078,? - let us know!,Na
539,20 July 1933,-,31.07 km/h,Na,ME - Men Elite,183 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,La Rochelle,n/a,1078,? - let us know!,Na
540,21 July 1933,-,28.91 km/h,Na,ME - Men Elite,266 km,GT.A.Stage,Na,Na,Na,Na,La Rochelle,Rennes,n/a,1078,? - let us know!,Na
541,22 July 1933,-,34.26 km/h,Na,ME - Men Elite,169 km,GT.A.Stage,Na,Na,Na,Na,Rennes,Caen,n/a,1078,? - let us know!,Na
542,23 July 1933,-,32.3 km/h,Na,ME - Men Elite,222 km,GT.A.Stage,Na,Na,Na,Na,Caen,Paris,n/a,1078,? - let us know!,Na
543,06 July 1932,-,34.08 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,900,? - let us know!,Na
544,07 July 1932,-,30.43 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Caen,Nantes,n/a,900,? - let us know!,Na
545,09 July 1932,-,29.98 km/h,Na,ME - Men Elite,387 km,GT.A.Stage,Na,Na,Na,Na,Nantes,Bordeaux,n/a,900,? - let us know!,Na
546,11 July 1932,-,32.24 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Pau,n/a,900,? - let us know!,Na
547,12 July 1932,-,25.42 km/h,Na,ME - Men Elite,229 km,GT.A.Stage,Na,Na,Na,Na,Pau,Luchon,n/a,900,? - let us know!,Na
548,14 July 1932,-,27.19 km/h,Na,ME - Men Elite,322 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,900,? - let us know!,Na
549,16 July 1932,-,30.24 km/h,Na,ME - Men Elite,168 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Montpellier,n/a,900,? - let us know!,Na
550,17 July 1932,-,31.6 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,900,? - let us know!,Na
551,18 July 1932,-,29.42 km/h,Na,ME - Men Elite,191 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,900,? - let us know!,Na
552,19 July 1932,-,28.63 km/h,Na,ME - Men Elite,132 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Nice,n/a,900,? - let us know!,Na
553,21 July 1932,-,26.8 km/h,Na,ME - Men Elite,233 km,GT.A.Stage,Na,Na,Na,Na,Nice,Gap,n/a,900,? - let us know!,Na
554,22 July 1932,-,30.32 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Gap,Grenoble,n/a,900,? - let us know!,Na
555,23 July 1932,-,28.07 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Aix-les-Bains,n/a,900,? - let us know!,Na
556,24 July 1932,-,25.53 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Evian,n/a,900,? - let us know!,Na
557,25 July 1932,-,29.28 km/h,Na,ME - Men Elite,291 km,GT.A.Stage,Na,Na,Na,Na,Evian,Belfort,n/a,900,? - let us know!,Na
558,26 July 1932,-,35.58 km/h,Na,ME - Men Elite,145 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,900,? - let us know!,Na
559,27 July 1932,-,29.24 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,900,? - let us know!,Na
560,28 July 1932,-,30.79 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,900,? - let us know!,Na
561,29 July 1932,-,31.25 km/h,Na,ME - Men Elite,271 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Malo-les-Bains,n/a,900,? - let us know!,Na
562,30 July 1932,-,25.6 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Malo-les-Bains,Amiens,n/a,900,? - let us know!,Na
563,31 July 1932,-,32.6 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Amiens,Paris,n/a,900,? - let us know!,Na
564,30 June 1931,-,33.09 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,881,? - let us know!,Na
565,01 July 1931,-,32.02 km/h,Na,ME - Men Elite,212 km,GT.A.Stage,Na,Na,Na,Na,Caen,Dinan,n/a,881,? - let us know!,Na
566,02 July 1931,-,32.74 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Dinan,Brest,n/a,881,? - let us know!,Na
567,03 July 1931,-,34.38 km/h,Na,ME - Men Elite,211 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,881,? - let us know!,Na
568,04 July 1931,-,30.54 km/h,Na,ME - Men Elite,202 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables,n/a,881,? - let us know!,Na
569,05 July 1931,-,31.38 km/h,Na,ME - Men Elite,338 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,881,? - let us know!,Na
570,06 July 1931,-,31.98 km/h,Na,ME - Men Elite,180 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bayonne,n/a,881,? - let us know!,Na
571,07 July 1931,-,31.13 km/h,Na,ME - Men Elite,106 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Pau,n/a,881,? - let us know!,Na
572,08 July 1931,-,25.86 km/h,Na,ME - Men Elite,231 km,GT.A.Stage,Na,Na,Na,Na,Pau,Luchon,n/a,881,? - let us know!,Na
573,10 July 1931,-,25.63 km/h,Na,ME - Men Elite,322 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,881,? - let us know!,Na
574,12 July 1931,-,28.07 km/h,Na,ME - Men Elite,164 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Montpellier,n/a,881,? - let us know!,Na
575,13 July 1931,-,32.5 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,881,? - let us know!,Na
576,14 July 1931,-,27.06 km/h,Na,ME - Men Elite,181 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,881,? - let us know!,Na
577,15 July 1931,-,27.59 km/h,Na,ME - Men Elite,132 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Nice,n/a,881,? - let us know!,Na
578,17 July 1931,-,26.73 km/h,Na,ME - Men Elite,233 km,GT.A.Stage,Na,Na,Na,Na,Nice,Gap,n/a,881,? - let us know!,Na
579,18 July 1931,-,28.91 km/h,Na,ME - Men Elite,102 km,GT.A.Stage,Na,Na,Na,Na,Gap,Grenoble,n/a,881,? - let us know!,Na
580,19 July 1931,-,26.69 km/h,Na,ME - Men Elite,230 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Aix-les-Bains,n/a,881,? - let us know!,Na
581,20 July 1931,-,25.65 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Aix-les-Bains,Evian,n/a,881,? - let us know!,Na
582,21 July 1931,-,26.7 km/h,Na,ME - Men Elite,282 km,GT.A.Stage,Na,Na,Na,Na,Evian,Belfort,n/a,881,? - let us know!,Na
583,22 July 1931,-,29.44 km/h,Na,ME - Men Elite,209 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Colmar,n/a,881,? - let us know!,Na
584,23 July 1931,-,30.32 km/h,Na,ME - Men Elite,192 km,GT.A.Stage,Na,Na,Na,Na,Colmar,Metz,n/a,881,? - let us know!,Na
585,24 July 1931,-,31.62 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,881,? - let us know!,Na
586,25 July 1931,-,33.3 km/h,Na,ME - Men Elite,271 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Malo-les-Bains,n/a,881,? - let us know!,Na
587,26 July 1931,-,23.6 km/h,Na,ME - Men Elite,313 km,GT.A.Stage,Na,Na,Na,Na,Malo-les-Bains,Paris,n/a,881,? - let us know!,Na
588,02 July 1930,-,31.21 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,801,? - let us know!,Na
589,03 July 1930,-,28.98 km/h,Na,ME - Men Elite,203 km,GT.A.Stage,Na,Na,Na,Na,Caen,Dinan,n/a,801,? - let us know!,Na
590,04 July 1930,-,30.95 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Dinan,Brest,n/a,801,? - let us know!,Na
591,05 July 1930,-,30.28 km/h,Na,ME - Men Elite,210 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,801,? - let us know!,Na
592,06 July 1930,-,30.65 km/h,Na,ME - Men Elite,202 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables d'Olonne,n/a,801,? - let us know!,Na
593,07 July 1930,-,29.2 km/h,Na,ME - Men Elite,285 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,801,? - let us know!,Na
594,08 July 1930,-,35.87 km/h,Na,ME - Men Elite,222 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Hendaye,n/a,801,? - let us know!,Na
595,09 July 1930,-,28.96 km/h,Na,ME - Men Elite,146 km,GT.A.Stage,Na,Na,Na,Na,Hendaye,Pau,n/a,801,? - let us know!,Na
596,10 July 1930,-,24.68 km/h,Na,ME - Men Elite,231 km,GT.A.Stage,Na,Na,Na,Na,Pau,Luchon,n/a,801,? - let us know!,Na
597,12 July 1930,-,26.93 km/h,Na,ME - Men Elite,322 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,801,? - let us know!,Na
598,15 July 1930,-,31.22 km/h,Na,ME - Men Elite,209 km,GT.A.Stage,Na,Na,Na,Na,Montpellier,Marseille,n/a,801,? - let us know!,Na
599,16 July 1930,-,28.45 km/h,Na,ME - Men Elite,181 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,801,? - let us know!,Na
600,17 July 1930,-,28.92 km/h,Na,ME - Men Elite,132 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Nice,n/a,801,? - let us know!,Na
601,19 July 1930,-,24.1 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,801,? - let us know!,Na
602,21 July 1930,-,24.24 km/h,Na,ME - Men Elite,331 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Evian,n/a,801,? - let us know!,Na
603,23 July 1930,-,28.37 km/h,Na,ME - Men Elite,282 km,GT.A.Stage,Na,Na,Na,Na,Evian,Belfort,n/a,801,? - let us know!,Na
604,24 July 1930,-,26.35 km/h,Na,ME - Men Elite,223 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Metz,n/a,801,? - let us know!,Na
605,25 July 1930,-,31.24 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,801,? - let us know!,Na
606,26 July 1930,-,26.87 km/h,Na,ME - Men Elite,271 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Malo-les-Bains,n/a,801,? - let us know!,Na
607,27 July 1930,-,24.65 km/h,Na,ME - Men Elite,300 km,GT.A.Stage,Na,Na,Na,Na,Malo-les-Bains,Paris,n/a,801,? - let us know!,Na
608,30 June 1929,-,34.782 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,909,? - let us know!,Na
609,01 July 1929,-,32.2 km/h,Na,ME - Men Elite,140 km,GT.A.Stage,Na,Na,Na,Na,Caen,Cherbourg,n/a,909,? - let us know!,Na
610,02 July 1929,-,31.33 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Dinan,n/a,909,? - let us know!,Na
611,03 July 1929,-,30.75 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Dinan,Brest,n/a,909,? - let us know!,Na
612,04 July 1929,-,32.08 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,909,? - let us know!,Na
613,05 July 1929,-,32.25 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables d'Olonne,n/a,909,? - let us know!,Na
614,06 July 1929,-,30.92 km/h,Na,ME - Men Elite,285 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,909,? - let us know!,Na
615,07 July 1929,-,32.46 km/h,Na,ME - Men Elite,182 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Bayonne,n/a,909,? - let us know!,Na
616,09 July 1929,-,21.96 km/h,Na,ME - Men Elite,363 km,GT.A.Stage,Na,Na,Na,Na,Bayonne,Luchon,n/a,909,? - let us know!,Na
617,11 July 1929,-,27.58 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,909,? - let us know!,Na
618,13 July 1929,-,26.86 km/h,Na,ME - Men Elite,366 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Marseille,n/a,909,? - let us know!,Na
619,15 July 1929,-,32.03 km/h,Na,ME - Men Elite,191 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Cannes,n/a,909,? - let us know!,Na
620,16 July 1929,-,27.3 km/h,Na,ME - Men Elite,133 km,GT.A.Stage,Na,Na,Na,Na,Cannes,Nice,n/a,909,? - let us know!,Na
621,18 July 1929,-,25 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,909,? - let us know!,Na
622,20 July 1929,-,25 km/h,Na,ME - Men Elite,329 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Evian,n/a,909,? - let us know!,Na
623,22 July 1929,-,29.58 km/h,Na,ME - Men Elite,283 km,GT.A.Stage,Na,Na,Na,Na,Evian,Belfort,n/a,909,? - let us know!,Na
624,23 July 1929,-,32.54 km/h,Na,ME - Men Elite,145 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,909,? - let us know!,Na
625,24 July 1929,-,28.52 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,909,? - let us know!,Na
626,25 July 1929,-,33.58 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,909,? - let us know!,Na
627,26 July 1929,-,29.12 km/h,Na,ME - Men Elite,270 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Malo-les-Bains,n/a,909,? - let us know!,Na
628,27 July 1929,-,25.82 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Malo-les-Bains,Dieppe,n/a,909,? - let us know!,Na
629,28 July 1929,-,26.94 km/h,Na,ME - Men Elite,332 km,GT.A.Stage,Na,Na,Na,Na,Dieppe,Paris,n/a,909,? - let us know!,Na
630,17 June 1928,-,31.92 km/h,Na,ME - Men Elite,207 km,GT.A.Stage,Na,Na,Na,Na,Paris,Caen,n/a,753,? - let us know!,Na
631,18 June 1928,-,33.27 km/h,Na,ME - Men Elite,140 km,GT.A.Stage,Na,Na,Na,Na,Caen,Cherbourg,n/a,753,? - let us know!,Na
632,19 June 1928,-,30.67 km/h,Na,ME - Men Elite,199 km,GT.A.Stage,Na,Na,Na,Na,Cherbourg,Dinan,n/a,753,? - let us know!,Na
633,20 June 1928,-,30.3 km/h,Na,ME - Men Elite,206 km,GT.A.Stage,Na,Na,Na,Na,Dinan,Brest,n/a,753,? - let us know!,Na
634,21 June 1928,-,30.92 km/h,Na,ME - Men Elite,208 km,GT.A.Stage,Na,Na,Na,Na,Brest,Vannes,n/a,753,? - let us know!,Na
635,22 June 1928,-,31.9 km/h,Na,ME - Men Elite,204 km,GT.A.Stage,Na,Na,Na,Na,Vannes,Les Sables d'Olonne,n/a,753,? - let us know!,Na
636,23 June 1928,-,30.45 km/h,Na,ME - Men Elite,285 km,GT.A.Stage,Na,Na,Na,Na,Les Sables d'Olonne,Bordeaux,n/a,753,? - let us know!,Na
637,24 June 1928,-,33.14 km/h,Na,ME - Men Elite,225 km,GT.A.Stage,Na,Na,Na,Na,Bordeaux,Hendaye,n/a,753,? - let us know!,Na
638,26 June 1928,-,23.86 km/h,Na,ME - Men Elite,387 km,GT.A.Stage,Na,Na,Na,Na,Hendaye,Luchon,n/a,753,? - let us know!,Na
639,28 June 1928,-,25.93 km/h,Na,ME - Men Elite,323 km,GT.A.Stage,Na,Na,Na,Na,Luchon,Perpignan,n/a,753,? - let us know!,Na
640,30 June 1928,-,24.7 km/h,Na,ME - Men Elite,363 km,GT.A.Stage,Na,Na,Na,Na,Perpignan,Marseille,n/a,753,? - let us know!,Na
641,02 July 1928,-,24.12 km/h,Na,ME - Men Elite,330 km,GT.A.Stage,Na,Na,Na,Na,Marseille,Nice,n/a,753,? - let us know!,Na
642,04 July 1928,-,23.77 km/h,Na,ME - Men Elite,333 km,GT.A.Stage,Na,Na,Na,Na,Nice,Grenoble,n/a,753,? - let us know!,Na
643,06 July 1928,-,26.13 km/h,Na,ME - Men Elite,329 km,GT.A.Stage,Na,Na,Na,Na,Grenoble,Evian,n/a,753,? - let us know!,Na
644,08 July 1928,-,31.66 km/h,Na,ME - Men Elite,213 km,GT.A.Stage,Na,Na,Na,Na,Evian,Pontarlier,n/a,753,? - let us know!,Na
645,09 July 1928,-,33.46 km/h,Na,ME - Men Elite,119 km,GT.A.Stage,Na,Na,Na,Na,Pontarlier,Belfort,n/a,753,? - let us know!,Na
646,10 July 1928,-,32.89 km/h,Na,ME - Men Elite,145 km,GT.A.Stage,Na,Na,Na,Na,Belfort,Strasbourg,n/a,753,? - let us know!,Na
647,11 July 1928,-,33.08 km/h,Na,ME - Men Elite,165 km,GT.A.Stage,Na,Na,Na,Na,Strasbourg,Metz,n/a,753,? - let us know!,Na
648,12 July 1928,-,34.53 km/h,Na,ME - Men Elite,159 km,GT.A.Stage,Na,Na,Na,Na,Metz,Charleville,n/a,753,? - let us know!,Na
649,13 July 1928,-,30.82 km/h,Na,ME - Men Elite,271 km,GT.A.Stage,Na,Na,Na,Na,Charleville,Malo-les-Bains,n/a,753,? - let us know!,Na
650,14 July 1928,-,30.29 km/h,Na,ME - Men Elite,234 km,GT.A.Stage,Na,Na,Na,Na,Malo-les-Bains,Dieppe,n/a,753,? - let us know!,Na
651,15 July 1928,-,24.37 km/h,Na,ME - Men Elite,331 km,GT.A.Stage,Na,Na,Na,Na,Dieppe,Paris,n/a,753,? - let us know!,Na
652,19 June 1927,-,30.36 km/h,Na,ME - Men Elite,180 km,GT.A.Stage,Na,Na,Na,Na,Paris,Dieppe,n/a,516,? - let us know!,Na
653,20 June 1927,-,30.02 km/h,Na,ME - Men Elite,103 km,GT.A.Stage,Na,Na,Na,Na,Dieppe,Le Havre,n/a,516,? - let us know!,Na
654,21 June 1927,-,30.61 km/h,Na,ME - Men Elite,225 km,GT.A.Stage,Na,Na,Na,Na,Le Havre,Caen,n/a,516,? - let us know!,Na
655,22 June 1927,-,32.21 km/h,Na,ME - Men Elite,140 km,GT.A.Stage,Na,Na,Na,Na,Caen,Cherbourg,n/a,516,? - let us know!,Na
